"id";"uri";"nome";"idLegislatura";"dataStatus";"documentoSgm";"presidente";"presidenteUri";"observacao";"oficioTitulo";"oficioAutorTipo";"oficioAutor";"oficioAutorUri";"oficioDataApresentacao";"oficioDataPublicacao"
"74";"https://dadosabertos.camara.leg.br/api/v2/grupos/74";"Brasil/Rússia";"54";"2013-05-15T00:00:00";"2526/2013";"ÁTILA LINS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"";"2/2013";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"ÁTILA LINS";"";"2013-05-17T00:00:00";"2013-05-17T00:00:00"
"74";"https://dadosabertos.camara.leg.br/api/v2/grupos/74";"Brasil/Rússia";"53";"2008-11-19T00:00:00";"2842/2008";"ÁTILA LINS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"";"1/2008";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"ÁTILA LINS";"";"2008-11-19T00:00:00";"2008-11-21T00:00:00"
"74";"https://dadosabertos.camara.leg.br/api/v2/grupos/74";"Brasil/Rússia";"52";"2003-05-28T00:00:00";"2470/2003";"ÁTILA LINS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"";"37/2003";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"ÁTILA LINS";"";"2003-05-28T00:00:00";"2003-05-29T00:00:00"
"74";"https://dadosabertos.camara.leg.br/api/v2/grupos/74";"Brasil/Rússia";"51";"1999-03-09T00:00:00";"821/1999";"ATILA LINS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"";"1/1999";"https://dadosabertos.camara.leg.br/api/v2/deputados/74102";"PEDRO VALADARES";"";"1999-03-09T00:00:00";""
"74";"https://dadosabertos.camara.leg.br/api/v2/grupos/74";"Brasil/Rússia";"50";"1997-10-28T00:00:00";"";"ATILA LINS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"";"1/1997";"https://dadosabertos.camara.leg.br/api/v2/deputados/74102";"PEDRO VALADARES";"";"1997-10-28T00:00:00";""
"77";"https://dadosabertos.camara.leg.br/api/v2/grupos/77";"Brasil/Síria";"57";"2023-02-10T00:00:00";"391/2023";"ARLINDO CHINAGLIA";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"Arlindo Chinaglia";"";"2023-02-10T00:00:00";"2023-02-10T00:00:00"
"77";"https://dadosabertos.camara.leg.br/api/v2/grupos/77";"Brasil/Síria";"53";"2010-06-09T00:00:00";"3094/2010";"BETO MANSUR";"https://dadosabertos.camara.leg.br/api/v2/deputados/73437";"Não foi encaminhado ofício, mas apenas a Ata da fundação do Grupo.";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/73437";"BETO MANSUR";"";"2010-06-09T00:00:00";"2010-06-10T00:00:00"
"78";"https://dadosabertos.camara.leg.br/api/v2/grupos/78";"Brasil/Suécia";"57";"2023-02-02T00:00:00";"226/2023";"MARIA ROSAS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204540";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204540";"Maria Rosas";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"78";"https://dadosabertos.camara.leg.br/api/v2/grupos/78";"Brasil/Suécia";"56";"2019-03-19T00:00:00";"1231/2019";"MARIA ROSAS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204540";"";"5/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204540";"MARIA ROSAS";"";"2019-03-19T00:00:00";"2019-03-19T00:00:00"
"79";"https://dadosabertos.camara.leg.br/api/v2/grupos/79";"Brasil/Suíça";"57";"2023-02-02T00:00:00";"318/2023";"DAVID SOARES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"David Soares";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"79";"https://dadosabertos.camara.leg.br/api/v2/grupos/79";"Brasil/Suíça";"56";"2019-02-04T00:00:00";"265/2019";"ROSANGELA GOMES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"";"6/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"ROSANGELA GOMES";"";"2019-02-04T00:00:00";"2019-02-04T00:00:00"
"79";"https://dadosabertos.camara.leg.br/api/v2/grupos/79";"Brasil/Suíça";"53";"2007-03-08T00:00:00";"1104/2007";"LOBBE NETO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74277";"";"1/2007";"https://dadosabertos.camara.leg.br/api/v2/deputados/74277";"LOBBE NETO";"";"2007-03-08T00:00:00";"2007-03-13T00:00:00"
"80";"https://dadosabertos.camara.leg.br/api/v2/grupos/80";"Brasil/Timor Leste";"51";"2000-06-06T00:00:00";"";"JOAO HERRMANN NETO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74781";"";"1/2000";"https://dadosabertos.camara.leg.br/api/v2/deputados/74781";"JOAO HERRMANN NETO";"";"2000-06-06T00:00:00";""
"81";"https://dadosabertos.camara.leg.br/api/v2/grupos/81";"Brasil/Tunísia";"56";"2019-12-11T00:00:00";"8755/2019";"SIDNEY LEITE";"https://dadosabertos.camara.leg.br/api/v2/deputados/204557";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204557";"SIDNEY LEITE";"";"2019-12-11T00:00:00";"2019-12-16T00:00:00"
"81";"https://dadosabertos.camara.leg.br/api/v2/grupos/81";"Brasil/Tunísia";"51";"2000-04-18T00:00:00";"";"VIVALDO BARBOSA";"https://dadosabertos.camara.leg.br/api/v2/deputados/74694";"";"30/2000";"https://dadosabertos.camara.leg.br/api/v2/deputados/74417";"FERNANDO FERRO";"";"2000-01-26T00:00:00";""
"82";"https://dadosabertos.camara.leg.br/api/v2/grupos/82";"Brasil/Turquia";"57";"2023-02-02T00:00:00";"275/2023";"FÉLIX MENDONÇA JÚNIOR";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"";"1/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"Félix Mendonça Júnior";"";"2023-02-02T00:00:00";"2023-02-07T00:00:00"
"82";"https://dadosabertos.camara.leg.br/api/v2/grupos/82";"Brasil/Turquia";"56";"2019-04-16T00:00:00";"758/2019";"FÉLIX MENDONÇA JÚNIOR";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"16/04/2019 - Recebido Of. 84/19, comunicando a Comissão Executiva e passando a Presidência para o Dep. Félix Mendonça Junior";"18/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2019-02-26T00:00:00";"2019-02-26T00:00:00"
"82";"https://dadosabertos.camara.leg.br/api/v2/grupos/82";"Brasil/Turquia";"56";"2019-02-26T00:00:00";"758/2019";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"16/04/2019 - Recebido Of. 84/19, comunicando a Comissão Executiva e passando a Presidência para o Dep. Félix Mendonça Junior";"18/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2019-02-26T00:00:00";"2019-02-26T00:00:00"
"82";"https://dadosabertos.camara.leg.br/api/v2/grupos/82";"Brasil/Turquia";"55";"2015-03-06T00:00:00";"1337/2015";"FÉLIX MENDONÇA JÚNIOR";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"";"64/2015";"";"Luiz Gonçalves Neto - Chefe de Gabinete do PDT";"";"2015-03-06T00:00:00";"2015-03-09T00:00:00"
"82";"https://dadosabertos.camara.leg.br/api/v2/grupos/82";"Brasil/Turquia";"54";"2011-10-11T00:00:00";"";"VIEIRA DA CUNHA";"https://dadosabertos.camara.leg.br/api/v2/deputados/141400";"";"";"";"Ana Cristina Oliveira - Secretária da CREDN";"";"2011-10-11T00:00:00";"2011-10-13T00:00:00"
"82";"https://dadosabertos.camara.leg.br/api/v2/grupos/82";"Brasil/Turquia";"53";"2007-05-03T00:00:00";"";"JORGE KHOURY";"https://dadosabertos.camara.leg.br/api/v2/deputados/74552";"Não foi encaminhado ofício, mas apenas a Ata da reunião de instalação do Grupo.";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74552";"JORGE KHOURY";"";"2007-05-03T00:00:00";"2007-05-14T00:00:00"
"83";"https://dadosabertos.camara.leg.br/api/v2/grupos/83";"Brasil/Ucrânia";"57";"2023-02-02T00:00:00";"279/2023";"FÉLIX MENDONÇA JÚNIOR";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"";"7/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"Félix Mendonça Júnior";"";"2023-02-02T00:00:00";"2023-02-07T00:00:00"
"83";"https://dadosabertos.camara.leg.br/api/v2/grupos/83";"Brasil/Ucrânia";"56";"2019-02-26T00:00:00";"757/2019";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"16/04/2019 - Recebido Of. 81/19, comunicando a Comissão Executiva";"19/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2019-02-26T00:00:00";"2019-02-26T00:00:00"
"83";"https://dadosabertos.camara.leg.br/api/v2/grupos/83";"Brasil/Ucrânia";"55";"2015-03-18T00:00:00";"1663/2015";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"";"22/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2015-03-18T00:00:00";"2015-03-18T00:00:00"
"83";"https://dadosabertos.camara.leg.br/api/v2/grupos/83";"Brasil/Ucrânia";"54";"2011-03-02T00:00:00";"1184/2011";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2011-03-02T00:00:00";"2011-03-03T00:00:00"
"83";"https://dadosabertos.camara.leg.br/api/v2/grupos/83";"Brasil/Ucrânia";"53";"2007-06-01T00:00:00";"2353/2007";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"Não foi encaminhado ofício, mas apenas a Ata da reunião de reativação do Grupo.";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2007-06-01T00:00:00";"2007-06-06T00:00:00"
"83";"https://dadosabertos.camara.leg.br/api/v2/grupos/83";"Brasil/Ucrânia";"52";"2003-05-16T00:00:00";"2248/2003";"ANDRE ZACHAROW";"https://dadosabertos.camara.leg.br/api/v2/deputados/74377";"";"2/2003";"https://dadosabertos.camara.leg.br/api/v2/deputados/74377";"ANDRE ZACHAROW";"";"2003-05-16T00:00:00";"2003-05-26T00:00:00"
"83";"https://dadosabertos.camara.leg.br/api/v2/grupos/83";"Brasil/Ucrânia";"50";"1996-07-02T00:00:00";"";"PAULO CORDEIRO";"https://dadosabertos.camara.leg.br/api/v2/deputados/73785";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/73785";"PAULO CORDEIRO";"";"1996-07-02T00:00:00";"1996-07-05T00:00:00"
"84";"https://dadosabertos.camara.leg.br/api/v2/grupos/84";"Brasil/União Européia";"57";"2023-02-10T00:00:00";"389/2023";"ARLINDO CHINAGLIA";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"Arlindo Chinaglia";"";"2023-02-10T00:00:00";"2023-02-10T00:00:00"
"84";"https://dadosabertos.camara.leg.br/api/v2/grupos/84";"Brasil/União Européia";"56";"2019-03-26T00:00:00";"1476/2019";"GURGEL";"https://dadosabertos.camara.leg.br/api/v2/deputados/204442";"";"14/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204442";"GURGEL";"";"2019-03-26T00:00:00";"2019-03-26T00:00:00"
"84";"https://dadosabertos.camara.leg.br/api/v2/grupos/84";"Brasil/União Européia";"55";"2015-03-11T00:00:00";"1422/2015";"EDUARDO BARBOSA";"https://dadosabertos.camara.leg.br/api/v2/deputados/74655";"";"1/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/74655";"EDUARDO BARBOSA";"";"2015-03-11T00:00:00";"2015-03-11T00:00:00"
"84";"https://dadosabertos.camara.leg.br/api/v2/grupos/84";"Brasil/União Européia";"54";"2011-12-23T00:00:00";"9054/2011";"SEBASTIÃO BALA ROCHA";"https://dadosabertos.camara.leg.br/api/v2/deputados/141539";"";"18/2011";"https://dadosabertos.camara.leg.br/api/v2/deputados/141539";"SEBASTIÃO BALA ROCHA";"";"2011-12-23T00:00:00";"2011-12-22T00:00:00"
"84";"https://dadosabertos.camara.leg.br/api/v2/grupos/84";"Brasil/União Européia";"53";"2008-12-16T00:00:00";"";"SEBASTIÃO BALA ROCHA";"https://dadosabertos.camara.leg.br/api/v2/deputados/141539";"";"1/2008";"https://dadosabertos.camara.leg.br/api/v2/deputados/141539";"SEBASTIÃO BALA ROCHA";"";"2008-12-16T00:00:00";"2008-12-19T00:00:00"
"87";"https://dadosabertos.camara.leg.br/api/v2/grupos/87";"Brasil/Uruguai";"57";"0023-02-02T00:00:00";"292/2023";"CARLOS GOMES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178962";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/178962";"Carlos Gomes";"";"0023-02-02T00:00:00";"2023-02-02T00:00:00"
"87";"https://dadosabertos.camara.leg.br/api/v2/grupos/87";"Brasil/Uruguai";"56";"2022-06-08T00:00:00";"2700/2022";"CARLOS GOMES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178962";"";"1001/2022";"https://dadosabertos.camara.leg.br/api/v2/deputados/178962";"Carlos Gomes";"";"2022-06-08T00:00:00";"2022-06-20T00:00:00"
"87";"https://dadosabertos.camara.leg.br/api/v2/grupos/87";"Brasil/Uruguai";"56";"2022-06-08T00:00:00";"2700/2022";"CARLOS GOMES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178962";"";"1001/2022";"https://dadosabertos.camara.leg.br/api/v2/deputados/178962";"Carlos Gomes";"";"2022-06-08T00:00:00";""
"88";"https://dadosabertos.camara.leg.br/api/v2/grupos/88";"Brasil/Venezuela";"56";"2021-06-23T00:00:00";"3382/2021";"HIRAN GONÇALVES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178959";"";"0/2021";"https://dadosabertos.camara.leg.br/api/v2/deputados/178959";"Hiran Gonçalves";"";"2021-06-23T00:00:00";"2021-06-23T00:00:00"
"88";"https://dadosabertos.camara.leg.br/api/v2/grupos/88";"Brasil/Venezuela";"54";"2013-03-06T00:00:00";"";"JOÃO PEDRO";"";"";"6/2013";"https://dadosabertos.camara.leg.br/api/v2/deputados/160628";"LUCIANA SANTOS";"";"2013-03-06T00:00:00";""
"88";"https://dadosabertos.camara.leg.br/api/v2/grupos/88";"Brasil/Venezuela";"53";"2007-09-26T00:00:00";"3532/2007";"FRANCISCO RODRIGUES";"https://dadosabertos.camara.leg.br/api/v2/deputados/73981";"";"1/2007";"https://dadosabertos.camara.leg.br/api/v2/deputados/73981";"FRANCISCO RODRIGUES";"";"2007-09-26T00:00:00";"2007-09-27T00:00:00"
"88";"https://dadosabertos.camara.leg.br/api/v2/grupos/88";"Brasil/Venezuela";"52";"2003-03-20T00:00:00";"2486/2003";"FRANCISCO RODRIGUES";"https://dadosabertos.camara.leg.br/api/v2/deputados/73981";"";"1/2003";"https://dadosabertos.camara.leg.br/api/v2/deputados/73981";"FRANCISCO RODRIGUES";"";"2003-05-27T00:00:00";""
"89";"https://dadosabertos.camara.leg.br/api/v2/grupos/89";"Brasil/Vietnã";"57";"2023-08-30T00:00:00";"21032023/2023";"MÁRCIO HONAISER";"https://dadosabertos.camara.leg.br/api/v2/deputados/220687";"PROC 104/2023 (OF. S/N)";"104/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/220687";"Márcio Honaiser";"";"2023-04-25T00:00:00";"2023-08-30T00:00:00"
"89";"https://dadosabertos.camara.leg.br/api/v2/grupos/89";"Brasil/Vietnã";"56";"2019-04-09T00:00:00";"1879/2019";"PERPÉTUA ALMEIDA";"https://dadosabertos.camara.leg.br/api/v2/deputados/73943";"";"23/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/73943";"PERPÉTUA ALMEIDA";"";"2019-04-09T00:00:00";"2019-04-09T00:00:00"
"89";"https://dadosabertos.camara.leg.br/api/v2/grupos/89";"Brasil/Vietnã";"55";"2017-10-26T00:00:00";"5668/2017";"JÔ MORAES";"https://dadosabertos.camara.leg.br/api/v2/deputados/141503";"";"1/2017";"https://dadosabertos.camara.leg.br/api/v2/deputados/141503";"JÔ MORAES";"";"2017-10-26T00:00:00";"2017-10-26T00:00:00"
"89";"https://dadosabertos.camara.leg.br/api/v2/grupos/89";"Brasil/Vietnã";"54";"2011-08-31T00:00:00";"1720/2012";"JÔ MORAES";"https://dadosabertos.camara.leg.br/api/v2/deputados/141503";"";"1/2012";"https://dadosabertos.camara.leg.br/api/v2/deputados/141503";"JÔ MORAES";"";"2012-03-27T00:00:00";"2012-03-30T00:00:00"
"89";"https://dadosabertos.camara.leg.br/api/v2/grupos/89";"Brasil/Vietnã";"53";"2009-03-23T00:00:00";"673/2009";"COLBERT MARTINS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74230";"";"1/2009";"https://dadosabertos.camara.leg.br/api/v2/deputados/74230";"COLBERT MARTINS";"";"2009-03-23T00:00:00";"2009-03-24T00:00:00"
"100";"https://dadosabertos.camara.leg.br/api/v2/grupos/100";"Parlatino (Parlamento Latino-Americano)";"51";"1999-08-20T00:00:00";"";"LAURA CARNEIRO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74856";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74856";"LAURA CARNEIRO";"";"1999-08-20T00:00:00";""
"98";"https://dadosabertos.camara.leg.br/api/v2/grupos/98";"União Interparlamentar";"55";"2015-02-26T00:00:00";"877/2015";"MAURÍCIO QUINTELLA LESSA";"https://dadosabertos.camara.leg.br/api/v2/deputados/74050";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74050";"MAURÍCIO QUINTELLA LESSA";"";"2015-02-26T00:00:00";"2015-02-27T00:00:00"
"98";"https://dadosabertos.camara.leg.br/api/v2/grupos/98";"União Interparlamentar";"54";"2013-03-06T00:00:00";"1907/2011";"CIRO NOGUEIRA";"";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"ÁTILA LINS";"";"2011-03-28T00:00:00";"2011-03-31T00:00:00"
"98";"https://dadosabertos.camara.leg.br/api/v2/grupos/98";"União Interparlamentar";"54";"2011-03-28T00:00:00";"1907/2011";"ÁTILA LINS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"ÁTILA LINS";"";"2011-03-28T00:00:00";"2011-03-31T00:00:00"
"98";"https://dadosabertos.camara.leg.br/api/v2/grupos/98";"União Interparlamentar";"53";"2009-03-02T00:00:00";"882/2007";"EFRAIM MORAIS";"";"";"7/2007";"https://dadosabertos.camara.leg.br/api/v2/deputados/74830";"ALEXANDRE SANTOS";"";"2007-03-14T00:00:00";""
"98";"https://dadosabertos.camara.leg.br/api/v2/grupos/98";"União Interparlamentar";"53";"2007-03-14T00:00:00";"882/2007";"ALEXANDRE SANTOS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74830";"";"7/2007";"https://dadosabertos.camara.leg.br/api/v2/deputados/74830";"ALEXANDRE SANTOS";"";"2007-03-14T00:00:00";""
"98";"https://dadosabertos.camara.leg.br/api/v2/grupos/98";"União Interparlamentar";"52";"2005-03-04T00:00:00";"";"HERÁCLITO FORTES";"";"";"3/2005";"";"HERÁCLITO FORTES";"";"2005-03-04T00:00:00";""
"98";"https://dadosabertos.camara.leg.br/api/v2/grupos/98";"União Interparlamentar";"51";"2001-02-14T00:00:00";"";"JOSÉ BORGE";"";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74555";"LEUR LOMANTO";"";"2001-02-14T00:00:00";"2001-02-14T00:00:00"
