"uri";"sigla";"apelido";"nome";"nomePublicacao";"codTipoOrgao";"tipoOrgao";"dataInicio";"dataInstalacao";"dataFim";"dataFimOriginal";"codSituacao";"descricaoSituacao";"casa";"sala";"urlWebsite"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6254";"ARQCONFI";"ARQUIVOS GOVERNAMENTAIS CONFIDENCIAIS";"Comissão Especial destinada a propor diretrizes e normas legais relativas ao tratamento a ser dado aos arquivos governamentais dados como confidenciais, reservados e/ou secretos, bem como promover a consolidação das normas e legislação existentes sobre o mesmo assunto.";"Comissão Especial sobre os Arquivos Governamentais Confidenciais";"3";"Comissão Especial";"2004-11-26T00:00:00";"2004-11-26T00:00:00";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6256";"SINCOMBU";"MÁFIA DOS COMBUSTÍVEIS";"Comissão de Sindicância para apresentar Relatório a respeito de denúncias contidas na matéria intitulada ""Deputados acusam esquema de extorsão"", veiculada no Jornal ""Folha de São Paulo"", e na matéria ""Medeiros levou R$ 3 milhões: mais uma polêmica envolvendo CPIs: deputado é acusado de cobrar para aliviar máfia dos combustíveis"", veiculada na Revista Isto É.";"MÁFIA DOS COMBUSTÍVEIS";"7";"Comissão de Sindicância";"2004-11-17T00:00:00";"";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6257";"SINVEJA";"DENÚNCIAS NA REVISTA VEJA";"Comissão de Sindicância para apresentar Relatório a respeito de denúncias contidas na revista Veja de 27 de outubro de 2004, na matéria intitulada ""Vende-se uma CPI"".";"DENÚNCIAS NA REVISTA VEJA";"7";"Comissão de Sindicância";"2004-10-25T00:00:00";"";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6258";"SINDINFO";"INFORMAÇÕES DA CPI";"Comissão de Sindicância para apresentar Relatório a respeito de denúncias contidas no Processo nº 120.327/2004, referente à matéria intitulada ""Informações da CPI foram usadas em chantagem"", veiculada no jornal ""O Estado de São Paulo"" em 14/08/04.";"INFORMAÇÕES DA CPI";"7";"Comissão de Sindicância";"2004-11-17T00:00:00";"";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6259";"SINFITA";"FITA COM CONFISSÃO DE ASSASSINATO";"Comissão de Sindicância para apresentar Relatório a respeito da matéria intitulada ""Matamos os outros dois; Deputado acusado de extorsão agora se enrola em uma fita em que confessa assassinatos"", veiculada na revista Veja de 17 de novembro de 2004.";"FITA COM CONFISSÃO DE ASSASSINATO";"7";"Comissão de Sindicância";"2004-11-18T00:00:00";"";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6260";"SINCDROM";"DENÚNCIAS MENCIONADAS EM CD-ROM";"Comissão de Sindicância destinada a apurar as possíveis denúncias mencionadas no CD-ROM enviado pelo Ministério Público ao Dep. Medeiros e no Relatório da Polícia Rodoviária Federal a propósito da transcrição de conversação telefônica entre o Dep. Pedro Corrêa e Ari Natalino, um dos investigados pela CPI da Pirataria.";"DENÚNCIAS MENCIONADAS EM CD-ROM";"7";"Comissão de Sindicância";"2004-06-17T00:00:00";"";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6261";"SINTREAC";"TRIBUNAL REGIONAL ELEITORAL DO ACRE";"Comissão de Sindicância destinada a oferecer parecer acerca do conteúdo dos ofícios números 200 e 202, datados de 9 e 10 de abril de 2003 respectivamente, do Tribunal Regional Eleitoral do Acre.";"TRIBUNAL REGIONAL ELEITORAL DO ACRE";"7";"Comissão de Sindicância";"";"";"";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6263";"CMEMP";"COMISSÃO MISTA - TRAMITAÇÃO MEDIDAS PROVISÓRIAS";"Comissão Mista Especial destinada a efetuar estudos visando ao aperfeiçoamento do rito de tramitação de Medidas Provisórias.";"COMISSÃO MISTA - TRAMITAÇÃO MEDIDAS PROVISÓRIAS";"21";"Comissão Mista Especial";"2004-12-06T00:00:00";"";"2007-01-31T00:00:00";"";"";"";"Congresso Nacional";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6266";"CMO-05";"COMISSÃO MISTA DE ORÇAMENTO";"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização (2005).";"COMISSÃO MISTA DE ORÇAMENTO";"6";"Comissão Mista Permanente";"2005-05-31T00:00:00";"2005-05-31T00:00:00";"2006-04-17T00:00:00";"";"";"";"Congresso Nacional";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6268";"OUVID05";"OUVIDORIA PARLAMENTAR";"Ouvidoria Parlamentar (biênio 2005-2007).";"OUVIDORIA PARLAMENTAR";"14";"Ouvidoria";"2005-02-18T00:00:00";"";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6269";"PROCUR05";"PROCURADORIA PARLAMENTAR";"Procuradoria Parlamentar (biênio 2005-2007).";"PROCURADORIA PARLAMENTAR";"12";"Procuradoria Parlamentar";"2005-02-18T00:00:00";"";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6273";"CORREG05";"CORREGEDORIA DA CÂMARA";"Corregedoria da Câmara dos Deputados. (Art. 267 § único do RICD e Ato da Mesa 66/93)";"CORREGEDORIA DA CÂMARA";"13";"Corregedoria";"2005-02-14T00:00:00";"";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Edifício Principal - 2ª Vice-Presidênca";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6276";"PL477605";"PL 4776/05 - GESTÃO DE FLORESTAS PÚBLICAS";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 4776, de 2005, do Poder Executivo, que ""dispõe sobre a gestão de florestas públicas para produção sustentável, institui, na estrutura do Ministério do Meio Ambiente, o Serviço Florestal Brasileiro - SFB, cria o Fundo Nacional de Desenvolvimento Florestal - FNDF , e dá outras providências"".";"COMISSÃO ESPECIAL - PL 4776/05 - GESTÃO DE FLORESTAS PÚBLICAS";"3";"Comissão Especial";"2005-03-04T00:00:00";"2005-03-30T00:00:00";"2006-02-07T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6277";"ALTOSEST";"CONSELHO DE ALTOS ESTUDOS E AVALIAÇÃO TECNOLÓGICA";"Conselho de Altos Estudos e Avaliação Tecnológica";"CONSELHO DE ALTOS ESTUDOS E AVALIAÇÃO TECNOLÓGICA";"11";"Conselho";"2011-03-02T00:00:00";"2011-03-02T00:00:00";"2013-03-26T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo III sala 566-A -2º andar";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6279";"CEXDESNU";"MORTE DE CRIANÇAS INDÍGENAS POR DESNUTRIÇÃO";"Comissão Externa, com ônus para a Câmara dos Deputados,  destinada a averiguar, ""in loco"",  a morte de crianças indígenas por desnutrição no Mato Grosso e no Mato Grosso do Sul.";"Comissão Externa sobre Morte de Crianças Indígenas por Desnutrição";"5";"Comissão Externa";"2005-03-03T00:00:00";"2005-03-09T00:00:00";"2005-05-11T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6281";"CPIARMAS";"CPI - TRÁFICO DE ARMAS";"Comissão Parlamentar de Inquérito destinada a investigar as organizações criminosas do tráfico de armas.";"CPI do Tráfico de Armas";"4";"Comissão Parlamentar de Inquérito";"2005-03-03T00:00:00";"2005-03-16T00:00:00";"2006-11-29T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6282";"PL453004";"PL 4530/04 - PLANO NACIONAL DE JUVENTUDE";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 4.530, de 2004, de autoria da  Comissão Especial destinada a acompanhar e estudar propostas de Políticas Públicas para a Juventude, que ""aprova o Plano Nacional de Juventude e dá outras providências"".";"COMISSÃO ESPECIAL - PL 4530/04 - PLANO NACIONAL DE JUVENTUDE";"3";"Comissão Especial";"2005-03-23T00:00:00";"2005-06-02T00:00:00";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6283";"PEC15303";"PEC 153/03 -  PROCURADOR MUNICIPAL";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 153-A, de 2003, do Sr. Maurício Rands, que ""altera o art. 132 da Constituição Federal"" (regulamentando a carreira de Procurador Municipal).";"COMISSÃO ESPECIAL - PEC 153/03 -  PROCURADOR MUNICIPAL";"3";"Comissão Especial";"2009-04-08T00:00:00";"2009-12-16T00:00:00";"2011-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6286";"PEC10699";"PEC 106/99 - ELEGIBILIDADE DE CÔNJUGE E PARENTES";"Comissão especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 106-A, de 1999, que ""suprime o § 7º do art. 14 da Constituição Federal"" (suprimindo o dispositivo que torna inelegível, no território de jurisdição do titular, cônjuge e os parentes consangüíneos ou afins, do Presidente da República, de Governador e de Prefeito).";"COMISSÃO ESPECIAL - PEC 106/99 - ELEGIBILIDADE DE CÔNJUGE E PARENTES";"3";"Comissão Especial";"2005-03-23T00:00:00";"2005-05-18T00:00:00";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6292";"CEXCHACI";"CHACINA NA BAIXADA FLUMINENSE";"Comissão Externa destinada a acompanhar os trabalhos relacionados à chacina ocorrida na Baixada Fluminense, inclusive a apuração que vem sendo feita pelos órgãos policiais.";"Comissão Externa sobre Chacina na Baixada Fluminense";"5";"Comissão Externa";"2005-04-06T00:00:00";"";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6293";"PEC33496";"PEC 334/96 - NEPOTISMO";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 334-A, de 1996,  ""que veda a nomeação de parentes de autoridades para cargos em comissão e funções de confiança"".";"COMISSÃO ESPECIAL - PEC 334/96 - NEPOTISMO";"3";"Comissão Especial";"2005-04-20T00:00:00";"2005-05-31T00:00:00";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6295";"PEC02303";"PEC 023/03 - SALÁRIO-EDUCAÇÃO/EDUCAÇÃO INFANTIL";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 23-A, de 2003, do Senado Federal, que ""altera o § 5º do art. 212 da Constituição Federal, para estender a aplicação do salário-educação à educação infantil"".";"COMISSÃO ESPECIAL - PEC 023/03 - SALÁRIO-EDUCAÇÃO/EDUCAÇÃO INFANTIL";"3";"Comissão Especial";"2009-03-30T00:00:00";"";"";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6301";"PEC54802";"PEC 548/02 -COLIGAÇÕES ELEITORAIS";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 548-A, de 2002, que ""dá nova redação ao § 1º do art. 17 da Constituição Federal, para disciplinar as coligações eleitorais"".";"COMISSÃO ESPECIAL - PEC 548/02 -COLIGAÇÕES ELEITORAIS";"3";"Comissão Especial";"2005-05-11T00:00:00";"2005-06-02T00:00:00";"2006-02-08T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6311";"PL114403";"PL 1144/03 - SANEAMENTO BÁSICO";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 1.144, de 2003, da Senhora Maria do Carmo Lara, que ""institui a Política Nacional de Saneamento Ambiental, define diretrizes para a prestação dos serviços públicos de água e esgoto, e dá outras providências"".";"COMISSÃO ESPECIAL - PL 1144/03 - SANEAMENTO BÁSICO";"3";"Comissão Especial";"2005-06-03T00:00:00";"2005-06-30T00:00:00";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6312";"SINDMESA";"DENÚNCIA DE MESADA A PARLAMENTARES";"Comissão de Sindicância a respeito de denúncias contidas no Processo nº 133567/05, referente às matérias intituladas ""'PT dava mesada de R$30 mil a parlamentares', diz Jefferson"", ""Jefferson denuncia mesada paga pelo tesoureiro do PT"", ""Contei a Lula do 'mensalão', diz deputado"", ""'Sim, eu preciso da CPI, eu errei', diz Jefferson"", publicadas no Jornal Folha de São Paulo, de 6 de junho de 2005 e no Processo nº 131911/05, acerca do possível envolvimento do Dep. Roberto Jefferson no esquema de corrupção de licitações da Empresa de Correios e Telégrafos.";"DENÚNCIA DE MESADA A PARLAMENTARES";"7";"Comissão de Sindicância";"2005-06-08T00:00:00";"";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6318";"CEFUNCAF";"GESTÃO DO FUNCAFÉ";"Comissão Especial destinada a debater e examinar a gestão do FUNCAFÉ, a efetividade e a eficiência da gestão do CDPC nas políticas públicas e privadas do setor, bem como avaliar modelos administrativos alternativos e propor medidas legislativas para aperfeiçoar a legislação do setor.";"Comissão Especial sobre Gestão do Funcafé";"3";"Comissão Especial";"2005-06-23T00:00:00";"2005-12-14T00:00:00";"2006-12-13T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6324";"PEC536-A";"PEC 536/97 - DESENVOLVIMENTO DO ENSINO FUNDAMENTAL";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 536-A, de 1997, que ""modifica o artigo 60 do Ato das Disposições Constitucionais Transitórias"" (estabelecendo que a União complementará os recursos dos Fundos de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério, de modo a que seja atingido o valor mínimo por aluno definido nacionalmente e não haja redução do gasto por aluno do ensino fundamental que foi praticado até dezembro do ano de 1997, em cada Município, Estado ou DF, alterando a nova Constituição Federal).";"COMISSÃO ESPECIAL - PEC 536/97 - DESENVOLVIMENTO DO ENSINO FUNDAMENTAL";"3";"Comissão Especial";"2005-10-03T00:00:00";"2005-10-18T00:00:00";"2006-02-02T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6325";"PEC15703";"PEC 157/03 - REVISÃO CONSTITUCIONAL";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 157-A, de 2003, do Sr. Luiz Carlos Santos, que ""convoca Assembléia de Revisão Constitucional e dá outras providências"".";"COMISSÃO ESPECIAL - PEC 157/03 - REVISÃO CONSTITUCIONAL";"3";"Comissão Especial";"2005-08-11T00:00:00";"2006-01-25T00:00:00";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6332";"PEC35805";"PEC 358/05 - REFORMA DO JUDICIÁRIO";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 358-A, de 2005, do Senado Federal, que ""altera dispositivos dos arts. 21, 22, 29, 48, 93, 95, 96, 98, 102, 103-B, 104, 105, 107, 111-A, 114, 115, 120, 123, 124, 125, 128, 129, 130-A e 134 da Constituição Federal, acrescenta os arts. 97-A, 105-A, 111-B e 116-A, e dá outras providências"". (Reforma do Judiciário).";"COMISSÃO ESPECIAL - PEC 358/05 - REFORMA DO JUDICIÁRIO";"3";"Comissão Especial";"2005-09-12T00:00:00";"2005-11-23T00:00:00";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6333";"PEC45705";"PEC 457/05 - APOSENTADORIA COMPULSÓRIA";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 457-A, de 2005, do Senado Federal, que ""altera o art. 40 da Constituição Federal, relativo ao limite de idade para a aposentadoria compulsória do servidor público em geral, e acrescenta dispositivo ao Ato das Disposições Constitucionais Transitórias"".";"COMISSÃO ESPECIAL - PEC 457/05 - APOSENTADORIA COMPULSÓRIA";"3";"Comissão Especial";"2005-11-24T00:00:00";"2005-11-29T00:00:00";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6335";"PEC44605";"PEC 446/05 - PROCESSO ELEITORAL DE 2006";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 446-A, de 2005, que ""dispõe sobre a não aplicação da ressalva do art. 16 da Constituição Federal ao pleito eleitoral de 2006"" (ampliando para 31 de dezembro de 2005 o prazo para aprovação e vigência de lei que altere o processo eleitoral de 2006).";"COMISSÃO ESPECIAL - PEC 446/05 - PROCESSO ELEITORAL DE 2006";"3";"Comissão Especial";"2005-09-23T00:00:00";"2005-10-05T00:00:00";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6338";"PL467901";"PL 4679/01 - ADIÇÃO DE FARINHA DE MANDIOCA";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 4.679, de 2001, que ""dispõe sobre a obrigatoriedade de adição de farinha de mandioca refinada, de farinha de raspa de mandioca ou de fécula de mandioca à farinha de trigo"".";"COMISSÃO ESPECIAL - PL 4679/01 - ADIÇÃO DE FARINHA DE MANDIOCA";"3";"Comissão Especial";"2005-10-11T00:00:00";"2006-04-26T00:00:00";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6344";"PL626405";"PL 6264/05 - ESTATUTO DA IGUALDADE RACIAL";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6.264, de 2005, do Senado Federal, que ""institui o Estatuto da Igualdade Racial"".";"COMISSÃO ESPECIAL - PL 6264/05 - ESTATUTO DA IGUALDADE RACIAL";"3";"Comissão Especial";"2007-11-09T00:00:00";"2008-03-12T00:00:00";"2011-10-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6350";"PEC33304";"PEC 333/04 - CÂMARA DE VEREADORES";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 333-A, de 2004, do Sr. Pompeo de Mattos, que ""modifica a redação do art. 29A e acrescenta art. 29B à Constituição Federal para dispor sobre o limite de despesas e a composição das Câmaras de Vereadores e dá outras providências"".";"COMISSÃO ESPECIAL - PEC 333/04 - CÂMARA DE VEREADORES";"3";"Comissão Especial";"2006-01-19T00:00:00";"2006-02-01T00:00:00";"2007-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/6352";"PEC49506";"PEC 495/06 - CRIAÇÃO DE NOVOS MUNICÍPIOS";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 495-A, de 2006, do Senado Federal, que ""acrescenta artigo ao Ato das Disposições Constitucionais Transitórias, sobre a formação de novos municípios até o ano de 2000"".";"COMISSÃO ESPECIAL - PEC 495/06 - CRIAÇÃO DE NOVOS MUNICÍPIOS";"3";"Comissão Especial";"2008-06-05T00:00:00";"2008-10-08T00:00:00";"2008-12-18T00:00:00";"";"";"";"Câmara dos Deputados";"";""
